cluster_ID	keyword	industry	industry_ID	ordered_cluster_ID
3	"cruises to panama canal and costa rica"	"Travel"	22	1896
3	"cruise to iceland from canada"	"Travel"	22	1896
3	"cruises around england scotland ireland"	"Travel"	22	1896
3	"cruise to hawaii from san francisco"	"Travel"	22	1896
3	"cruise from new york to europe round trip"	"Travel"	22	1896
3	"alaska and hawaii cruise"	"Travel"	22	1896
3	"cruise through the panama canal from florida to california"	"Travel"	22	1896
3	"san diego to vancouver cruise"	"Travel"	22	1896
3	"cruise from new york to california"	"Travel"	22	1896
3	"cruise to puerto vallarta mexico"	"Travel"	22	1896
3	"baja cruises from san diego"	"Travel"	22	1896
3	"cruises from asia to australia"	"Travel"	22	1896
3	"book a cruise to alaska"	"Travel"	22	1896
3	"cruises to iceland and norway"	"Travel"	22	1896
3	"cruise to ireland from us"	"Travel"	22	1896
3	"cruises to hawaii from san francisco"	"Travel"	22	1896
3	"alaska cruise from portland oregon"	"Travel"	22	1896
3	"cruise from southampton to mediterranean"	"Travel"	22	1896
3	"rome to greece cruise"	"Travel"	22	1896
3	"small cruise ships through panama canal"	"Travel"	22	1896
4	"las vegas high rise condos for sale"	"Travel"	22	2275
4	"homes for sale in florham park nj"	"Travel"	22	2275
4	"homes for sale in shelby township"	"Travel"	22	2275
4	"homes for sale in san francisco ca"	"Travel"	22	2275
4	"luxury apartments for rent new york"	"Travel"	22	2275
4	"houston tx real estate for sale"	"Travel"	22	2275
4	"homes for sale oak island nc"	"Travel"	22	2275
4	"homes for sale in east brunswick nj"	"Travel"	22	2275
4	"million dollar homes for sale in california"	"Travel"	22	2275
4	"most expensive houses for sale in uk"	"Travel"	22	2275
4	"convenience store for sale in houston tx"	"Travel"	22	2275
4	"home for sale in franklin lakes nj"	"Travel"	22	2275
4	"house in fort lauderdale for sale"	"Travel"	22	2275
4	"homes for rent in san francisco california"	"Travel"	22	2275
4	"mobile homes to be moved for sale"	"Travel"	22	2275
4	"mobile homes for sale in las vegas"	"Travel"	22	2275
4	"million dollar homes for sale in florida"	"Travel"	22	2275
4	"houses for sale in seattle wa"	"Travel"	22	2275
4	"house for sale in long beach ca"	"Travel"	22	2275
4	"homes for sale in castle pines"	"Travel"	22	2275
5	"qe two"	"Travel"	22	2474
5	"the cunard line"	"Travel"	22	2474
5	"www.msccruises.co.za"	"Travel"	22	2474
5	"www.msccruises.co.uk"	"Travel"	22	2474
5	"silverseas.com"	"Travel"	22	2474
5	"mediterranean tapestry"	"Travel"	22	2474
5	"cunardline"	"Travel"	22	2474
5	"cunard cruising"	"Travel"	22	2474
5	"www.cruise.com"	"Travel"	22	2474
5	"queen merry 2"	"Travel"	22	2474
5	"transatlantic boats"	"Travel"	22	2474
6	"hotels near golden gate bridge"	"Travel"	22	2586
6	"hotels spring hill fl"	"Travel"	22	2586
6	"hotels near time warner cable arena"	"Travel"	22	2586
6	"hotels near university of phoenix stadium"	"Travel"	22	2586
6	"hotels near uptown dallas"	"Travel"	22	2586
6	"hotels in incline village"	"Travel"	22	2586
6	"hotels near la jolla ca"	"Travel"	22	2586
6	"hotels near university of arizona"	"Travel"	22	2586
6	"hotels in orange county ca"	"Travel"	22	2586
6	"hotels near the port of miami"	"Travel"	22	2586
6	"lake city florida hotels"	"Travel"	22	2586
6	"hotels in dallas area"	"Travel"	22	2586
6	"half moon bay california hotels"	"Travel"	22	2586
6	"hotels near fenway park boston ma"	"Travel"	22	2586
6	"hotel near staples center"	"Travel"	22	2586
6	"hotels near half moon bay"	"Travel"	22	2586
6	"hotels near tysons corner"	"Travel"	22	2586
6	"hotels near ft lee va"	"Travel"	22	2586
6	"north miami hotels"	"Travel"	22	2586
6	"hotels near winter park fl"	"Travel"	22	2586
1	"texas energy supplier"	"Automotive"	23	9
1	"west texas energy"	"Automotive"	23	9
1	"central electric houston"	"Automotive"	23	9
1	"stream energy in texas"	"Automotive"	23	9
1	"fort worth energy"	"Automotive"	23	9
1	"electric light and power dallas"	"Automotive"	23	9
1	"smart energy texas"	"Automotive"	23	9
1	"sempra energy houston"	"Automotive"	23	9
1	"eyebrow energy houston"	"Automotive"	23	9
1	"texas stream energy"	"Automotive"	23	9
1	"basic energy midland texas"	"Automotive"	23	9
1	"texas energy services llc"	"Automotive"	23	9
1	"xto energy tyler texas"	"Automotive"	23	9
1	"energy deregulation in texas"	"Automotive"	23	9
1	"t3 energy services houston"	"Automotive"	23	9
1	"power company texas"	"Automotive"	23	9
1	"texas energy efficiency"	"Automotive"	23	9
2	"lighting rental company"	"Automotive"	23	22
2	"leasing companies for capital equipment"	"Automotive"	23	22
2	"hobart commercial equipment"	"Automotive"	23	22
2	"office supplies small business"	"Automotive"	23	22
2	"professional gardener supplies"	"Automotive"	23	22
2	"rental equipment business"	"Automotive"	23	22
2	"vendor machines business"	"Automotive"	23	22
2	"medical equipments company"	"Automotive"	23	22
2	"professional production equipment"	"Automotive"	23	22
2	"textile industry machines"	"Automotive"	23	22
2	"the medical equipment company"	"Automotive"	23	22
3	"energy houston compare"	"Automotive"	23	35
3	"cheap electricity dallas"	"Automotive"	23	35
3	"energy suppliers ny"	"Automotive"	23	35
3	"cheapest energy in houston"	"Automotive"	23	35
3	"cheap energy texas"	"Automotive"	23	35
3	"wind energy houston"	"Automotive"	23	35
3	"houston energy prices"	"Automotive"	23	35
3	"cheap energy houston"	"Automotive"	23	35
3	"cheapest electricity houston"	"Automotive"	23	35
3	"energy prices in houston"	"Automotive"	23	35
3	"houston electricity prices"	"Automotive"	23	35
4	"solar power monitoring system"	"Automotive"	23	44
4	"power monitoring device"	"Automotive"	23	44
4	"solar power monitoring systems"	"Automotive"	23	44
4	"network power monitor"	"Automotive"	23	44
4	"power monitoring equipment"	"Automotive"	23	44
4	"power monitoring devices"	"Automotive"	23	44
4	"power consumption monitoring"	"Automotive"	23	44
4	"remote power monitoring"	"Automotive"	23	44
4	"power plant performance monitoring"	"Automotive"	23	44
4	"power quality monitoring equipment"	"Automotive"	23	44
4	"electricity monitoring systems for homes"	"Automotive"	23	44
4	"residential power monitoring system"	"Automotive"	23	44
4	"power quality monitoring"	"Automotive"	23	44
4	"power monitoring systems"	"Automotive"	23	44
4	"data center power monitoring"	"Automotive"	23	44
4	"remote power monitor"	"Automotive"	23	44
4	"electricity monitoring device"	"Automotive"	23	44
4	"power quality monitoring system"	"Automotive"	23	44
4	"electricity monitoring devices"	"Automotive"	23	44
4	"residential power monitoring"	"Automotive"	23	44
5	"houston electrical"	"Automotive"	23	62
5	"tx electric company"	"Automotive"	23	62
5	"texas electricity reviews"	"Automotive"	23	62
5	"texas electric compare"	"Automotive"	23	62
5	"texas electric comparison"	"Automotive"	23	62
5	"electronics in houston"	"Automotive"	23	62
5	"houston electric service"	"Automotive"	23	62
5	"houston electric co"	"Automotive"	23	62
5	"houston electronic"	"Automotive"	23	62
5	"texas competitive electric"	"Automotive"	23	62
5	"texas electric suppliers"	"Automotive"	23	62
5	"electric dallas"	"Automotive"	23	62
6	"www.txuenergy billpay"	"Automotive"	23	70
6	"www.txu.com"	"Automotive"	23	70
6	"txuenergy txu.com"	"Automotive"	23	70
6	"www.txu energy.com"	"Automotive"	23	70
6	"tuelectric"	"Automotive"	23	70
6	"txu.con"	"Automotive"	23	70
6	"txuenergy.com"	"Automotive"	23	70
6	"www.txuenergy.com"	"Automotive"	23	70
6	"www.txu"	"Automotive"	23	70
6	"txu.xom"	"Automotive"	23	70
6	"txenergy"	"Automotive"	23	70
6	"txuenergy"	"Automotive"	23	70
6	"txu.com login"	"Automotive"	23	70
6	"txuenergy.com login"	"Automotive"	23	70
6	"txuelectric"	"Automotive"	23	70
